mfg_part_num,part_desc,e1_brand,unilog_brand,dib_brand,part_manuf,manufacturer_part_number,brand,product_type,size,quantity,understanding_status,confidence,manufacturer_canonical,manufacturer_id,manufacturer_match_status,manufacturer_match_method,manufacturer_confidence,brand_canonical,brand_id,brand_match_status,brand_match_method,brand_confidence,category_id,category_name,parent_category_id,parent_category_name,hierarchy_level,category_path,classification_status,classification_method,classification_confidence,extracted_attributes_json,attribute_extraction_status,attribute_extraction_method,attribute_confidence,attribute_validation_status
49-94-0907,"49-94-0907 Milw 4-1/2""x1/8""x5/8-11""Perform+Dual Metal Cut n Grind Disc",,,,Milwaukee Accessory (4031),49-94-0907,Milwaukee,Cut and Grind Disc,4-1/2 in x 1/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUTGRIND,Cut and Grind Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut and Grind Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""4-1/2 in"", ""confidence"": 0.98, ""evidence"": ""4-1/2\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-0923,"49-94-0923 Milw 6""x1/8""x7/8"" Perform+Dual Metal Cut and Grind Disc",,,,Milwaukee Accessory (4031),49-94-0923,Milwaukee,Cut and Grind Disc,1/8 in x 7/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUTGRIND,Cut and Grind Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut and Grind Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""6 in"", ""confidence"": 0.98, ""evidence"": ""6\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1900,"49-94-1900 Milw 4""x1/8""x5/8"" Masonry Cut Off Disc",,,,Milwaukee Accessory (4031),49-94-1900,Milwaukee,Cut-Off Disc,1/8 in x 5/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUT,Cut-Off Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut-Off Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""4 in"", ""confidence"": 0.98, ""evidence"": ""4\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1905,"49-94-1905 Milw 4-1/2""x1/8""x7/8"" Masonry Cut Off Disc",,,,Milwaukee Accessory (4031),49-94-1905,Milwaukee,Cut-Off Disc,4-1/2 in x 1/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUT,Cut-Off Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut-Off Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""4-1/2 in"", ""confidence"": 0.98, ""evidence"": ""4-1/2\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1915,"49-94-1915 Milw 6-1/2""x1/8""x5/8"" DKO Masonry Cut Off Disc",,,,Milwaukee Accessory (4031),49-94-1915,Milwaukee,Cut-Off Disc,6-1/2 in x 1/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUT,Cut-Off Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut-Off Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""6-1/2 in"", ""confidence"": 0.98, ""evidence"": ""6-1/2\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1920,"49-94-1920 Milw 7""x1/8""x5/8"" DKO Masonry Cut Off Disc",,,,Milwaukee Accessory (4031),49-94-1920,Milwaukee,Cut-Off Disc,1/8 in x 5/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUT,Cut-Off Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut-Off Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""7 in"", ""confidence"": 0.98, ""evidence"": ""7\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1925,"49-94-1925 Milw 10""x1/8""x5/8"" Masonry Cut Off Disc",,,,Milwaukee Accessory (4031),49-94-1925,Milwaukee,Cut-Off Disc,1/8 in x 5/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUT,Cut-Off Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut-Off Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""10 in"", ""confidence"": 0.98, ""evidence"": ""10\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1935,"49-94-1935 Milw 12""x1/8""x1"" Masonry Cut Off Disc",,,,Milwaukee Accessory (4031),49-94-1935,Milwaukee,Cut-Off Disc,1/8 in x 1 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUT,Cut-Off Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut-Off Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""12 in"", ""confidence"": 0.98, ""evidence"": ""12\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1940,"49-94-1940 Milw 14""x1/8""x1"" Masonry Cut Off Disc",,,,Milwaukee Accessory (4031),49-94-1940,Milwaukee,Cut-Off Disc,1/8 in x 1 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_CUT,Cut-Off Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Cut-Off Discs,classified,rule_exact,1.0,"{""diameter"": {""value"": ""14 in"", ""confidence"": 0.98, ""evidence"": ""14\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-0501,"49-94-0501 Milw 4""x1/4""x5/8"" Metal Grinding Wheel",,,,Milwaukee Accessory (4031),49-94-0501,Milwaukee,Grinding Wheel,1/4 in x 5/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_GRIND,Grinding Wheels,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Grinding Wheels,classified,rule_exact,1.0,"{""diameter"": {""value"": ""4 in"", ""confidence"": 0.98, ""evidence"": ""4\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-0503,"49-94-0503 Milw 4-1/2""x1/4""x7/8"" Metal Grinding Wheel",,,,Milwaukee Accessory (4031),49-94-0503,Milwaukee,Grinding Wheel,4-1/2 in x 1/4 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_GRIND,Grinding Wheels,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Grinding Wheels,classified,rule_exact,1.0,"{""diameter"": {""value"": ""4-1/2 in"", ""confidence"": 0.98, ""evidence"": ""4-1/2\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-0523,"49-94-0523 Milw 6""x1/4""x7/8"" Metal Grinding Wheel",,,,Milwaukee Accessory (4031),49-94-0523,Milwaukee,Grinding Wheel,1/4 in x 7/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_GRIND,Grinding Wheels,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Grinding Wheels,classified,rule_exact,1.0,"{""diameter"": {""value"": ""6 in"", ""confidence"": 0.98, ""evidence"": ""6\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1955,"49-94-1955 Milw 4-1/2""x1/4""x7/8"" Masonry Grinding Wheel",,,,Milwaukee Accessory (4031),49-94-1955,Milwaukee,Grinding Wheel,4-1/2 in x 1/4 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_GRIND,Grinding Wheels,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Grinding Wheels,classified,rule_exact,1.0,"{""diameter"": {""value"": ""4-1/2 in"", ""confidence"": 0.98, ""evidence"": ""4-1/2\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-1965,"49-94-1965 Milw 7""x1/4""x7/8"" Masonry Grinding Wheel",,,,Milwaukee Accessory (4031),49-94-1965,Milwaukee,Grinding Wheel,1/4 in x 7/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_GRIND,Grinding Wheels,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Grinding Wheels,classified,rule_exact,1.0,"{""diameter"": {""value"": ""7 in"", ""confidence"": 0.98, ""evidence"": ""7\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-0513,"49-94-0513 Milw 5""x1/4""x7/8"" Metal Grinding Wheel",,,,Milwaukee Accessory (4031),49-94-0513,Milwaukee,Grinding Wheel,1/4 in x 7/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_GRIND,Grinding Wheels,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Grinding Wheels,classified,rule_exact,1.0,"{""diameter"": {""value"": ""5 in"", ""confidence"": 0.98, ""evidence"": ""5\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
49-94-0533,"49-94-0533 Milw 7""x1/4""x7/8"" Metal Grinding Wheel",,,,Milwaukee Accessory (4031),49-94-0533,Milwaukee,Grinding Wheel,1/4 in x 7/8 in,,success,0.95,Milwaukee Accessory,4031,matched,normalized,0.95,Milwaukee,BRD_MILWAUKEE,matched,exact,1.0,ABR_DISC_GRIND,Grinding Wheels,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Grinding Wheels,classified,rule_exact,1.0,"{""diameter"": {""value"": ""7 in"", ""confidence"": 0.98, ""evidence"": ""7\"""", ""method"": ""rule""}}",partial,rule,0.98,partial
DFBLBLOMFN01G,DFBLBLOMFN01G Diablo 220 Grit - Flat Edge Sanding Sponge,,,,Freud Inc (2435),DFBLBLOMFN01G,Diablo,Sanding Sponge,,,success,0.85,Freud Inc,2435,matched,normalized,0.95,Diablo,BRD_DIABLO,matched,exact,1.0,ABR_DISC_GEN,Abrasive Sanding Discs,ABR_DISC,Abrasive Discs & Wheels,3.0,Abrasive Discs & Wheels > Abrasive Sanding Discs,classified,rule_keyword,0.9,{},none,none,0.0,invalid
1700-1PK-BB40,3/4x60' Vinyl Elect Tape,,,3M,3 M Co (5293),,,Tape,3/4 in x 60 in,,partial,0.35,3 M Co,5293,matched,normalized,0.95,3M,BRD_3M,matched,normalized,0.9,LGT_ELEC_WIRE,Electrical Wire & Cable,LGT_ELEC,Electrical Boxes & Wiring,3.0,Electrical Boxes & Wiring > Electrical Wire & Cable,classified,rule_exact,1.0,{},none,none,0.0,invalid
ASH-40-40-04,1.5x1.5x13' Legacy Emseal Tape,,,,Emseal Joint Systems Ltd (EMSJO),,,Tape,1.5 in x 1.5 in,,partial,0.35,Emseal Joint Systems Ltd,EMSJO,matched,normalized,0.95,,,unmatched,none,0.0,LGT_ELEC_WIRE,Electrical Wire & Cable,LGT_ELEC,Electrical Boxes & Wiring,3.0,Electrical Boxes & Wiring > Electrical Wire & Cable,classified,rule_exact,1.0,{},none,none,0.0,invalid
KDFM404KPS,KDFM404KPS Dishwasher SS,,,,Appliance Dealers Cooperative (APPDE),KDFM404KPS,,Dishwasher,,,success,0.6,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,,,unmatched,none,0.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,"{""color_finish"": {""value"": ""Stainless Steel"", ""confidence"": 0.98, ""evidence"": ""SS"", ""method"": ""rule""}}",partial,rule,0.98,partial
PDSH4816AF,PDSH4816AF Dishwasher SS - Display Only,,,,Appliance Dealers Cooperative (APPDE),PDSH4816AF,,Dishwasher,,,success,0.6,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,,,unmatched,none,0.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,"{""color_finish"": {""value"": ""Stainless Steel"", ""confidence"": 0.98, ""evidence"": ""SS"", ""method"": ""rule""}}",partial,rule,0.98,partial
PDT715SYVFS,PDT715SYVFS Ge Dishwasher SS,,,,Appliance Dealers Cooperative (APPDE),PDT715SYVFS,GE,Dishwasher,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,GE,BRD_GE,matched,exact,1.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,"{""color_finish"": {""value"": ""Stainless Steel"", ""confidence"": 0.98, ""evidence"": ""SS"", ""method"": ""rule""}}",partial,rule,0.98,partial
LDPH5554D,LDPH5554D LG Dishwasher BSS,,,,Appliance Dealers Cooperative (APPDE),LDPH5554D,LG,Dishwasher,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,LG,BRD_LG,matched,exact,1.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,{},none,none,0.0,invalid
WDTS7024RZ,WDTS7024RZ Dishwasher SS - Display Only,,,,Appliance Dealers Cooperative (APPDE),WDTS7024RZ,,Dishwasher,,,success,0.6,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,,,unmatched,none,0.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,"{""color_finish"": {""value"": ""Stainless Steel"", ""confidence"": 0.98, ""evidence"": ""SS"", ""method"": ""rule""}}",partial,rule,0.98,partial
PDD415PYYFS,PDD415PYYFS GE Dishwasher SS,,,,Appliance Dealers Cooperative (APPDE),PDD415PYYFS,GE,Dishwasher,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,GE,BRD_GE,matched,exact,1.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,"{""color_finish"": {""value"": ""Stainless Steel"", ""confidence"": 0.98, ""evidence"": ""SS"", ""method"": ""rule""}}",partial,rule,0.98,partial
KDTS424SBE,KDTS424SBE Kitchen Aid Dishwasher Bk,,,,Appliance Dealers Cooperative (APPDE),KDTS424SBE,KitchenAid,Dishwasher,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,KitchenAid,BRD_KITCHENAID,matched,exact,1.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,{},none,none,0.0,invalid
KDTS324SPS,KDTS324SPS Kitchen Aid Dishwasher SS,,,,Appliance Dealers Cooperative (APPDE),KDTS324SPS,KitchenAid,Dishwasher,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,KitchenAid,BRD_KITCHENAID,matched,exact,1.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,"{""color_finish"": {""value"": ""Stainless Steel"", ""confidence"": 0.98, ""evidence"": ""SS"", ""method"": ""rule""}}",partial,rule,0.98,partial
KDPS624SJP,KDPS624SJP Dishwasher Juniper - Display Only,,,,Appliance Dealers Cooperative (APPDE),KDPS624SJP,,Dishwasher,,,success,0.6,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,,,unmatched,none,0.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,{},none,none,0.0,invalid
KDTS624SBE,KDTS624SBE Dishwasher BO Display Only,,,,Appliance Dealers Cooperative (APPDE),KDTS624SBE,,Dishwasher,,,success,0.6,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,,,unmatched,none,0.0,APP_CLEAN_DISH,Built-In Dishwashers,APP_CLEAN,Cleaning & Laundry Appliances,3.0,Cleaning & Laundry Appliances > Built-In Dishwashers,classified,rule_exact,1.0,{},none,none,0.0,invalid
D519127,D519127 Heater Kit,,,,V & V Appliance Parts Inc (VVAPP),D519127,,Heater Kit,,,success,0.6,V & V Appliance Parts Inc,VVAPP,matched,normalized,0.95,,,unmatched,none,0.0,APP_KITCHEN_MICROWAVE,Microwaves & Ranges,APP_KITCHEN,Kitchen Appliances & Cooking,3.0,Kitchen Appliances & Cooking > Microwaves & Ranges,classified,rule_keyword,0.9,{},none,none,0.0,invalid
DF7004WE,DF7004WE Speed Queen Elect Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),DF7004WE,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DR7004BE,DR7004BE SQ Elect Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),DR7004BE,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DV2000WE,DV2000WE SQ Elect Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),DV2000WE,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DC5004WE,DC5004WE SQ Elect Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),DC5004WE,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DC5004BE,DC5004BE SQ Elect Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),DC5004BE,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
WKE100HWA,WKE100HWA LG Laundry Center Wh - Display,,,,Appliance Dealers Cooperative (APPDE),WKE100HWA,LG,Laundry Center,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,LG,BRD_LG,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
FF7011WN,FF7011WN Speed Queen Washer Wh,,,,Appliance Dealers Cooperative (APPDE),FF7011WN,Speed Queen,Washer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
PTD70GBPTDG,PTD70GBPTDG GE Gas Dryer DG,,,,Appliance Dealers Cooperative (APPDE),PTD70GBPTDG,GE,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,GE,BRD_GE,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
PTD70GBSTWS,PTD70GBSTWS GE Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),PTD70GBSTWS,GE,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,GE,BRD_GE,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DR5004WG,DR5004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),DR5004WG,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DR7004BG,DR7004BG SQ Gas Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),DR7004BG,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DR7004WG,DR7004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),DR7004WG,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DV2000WG,DV2000WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),DV2000WG,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DC5004WG,DC5004WG SQ Gas Dryer Wh,,,,Appliance Dealers Cooperative (APPDE),DC5004WG,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
DC5004BG,DC5004BG SQ Gas Dryer Bk,,,,Appliance Dealers Cooperative (APPDE),DC5004BG,Speed Queen,Electric Dryer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
PTW705BSTWS,PTW705BSTWS GE Washer Wh,,,,Appliance Dealers Cooperative (APPDE),PTW705BSTWS,GE,Washer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,GE,BRD_GE,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
MVWP586GW,MVWP586GW Washer Wh - Display,,,,Appliance Dealers Cooperative (APPDE),MVWP586GW,,Washer,,,success,0.6,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,,,unmatched,none,0.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
TV2000WN,TV2000WN SQ Elect Washer,,,,Appliance Dealers Cooperative (APPDE),TV2000WN,Speed Queen,Washer,,,success,0.85,Appliance Dealers Cooperative,APPDE,matched,normalized,0.95,Speed Queen,BRD_SPEEDQUEEN,matched,exact,1.0,APP_CLEAN_LAUNDRY,"Washers, Dryers & Laundry Centers",APP_CLEAN,Cleaning & Laundry Appliances,3.0,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",classified,rule_exact,1.0,{},none,none,0.0,invalid
