MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.appliancedealerscooperative.com/products/kdts424sbe,https://www.appliancedealerscooperative.com/docs/datasheets/kdts424sbe.pdf,https://www.industrialdistributor.com/p/kdts424sbe,,,,25000067,Cleaning & Laundry Appliances,Built-In Dishwashers,Dishwasher,PROD-0067,KDTS424SBE,KDTS424SBE Kitchen Aid Dishwasher Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,KitchenAid,,KDTS424SBE,,Cleaning & Laundry Appliances > Built-In Dishwashers,KitchenAid Dishwasher KDTS424SBE,KDTS424SBE KITCHEN AID DISHWASHER BK,The KitchenAid Dishwasher is a verified Dishwasher.,[Product Overview] Brand: KitchenAid | Product Type: Dishwasher [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,KitchenAid Dishwasher KDTS424SBE,[Product Overview] Brand: KitchenAid | Product Type: Dishwasher [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/kdts424sbe,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/kdts424sbe.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/kdts324sps,https://www.appliancedealerscooperative.com/docs/datasheets/kdts324sps.pdf,https://www.industrialdistributor.com/p/kdts324sps,,,,25000068,Cleaning & Laundry Appliances,Built-In Dishwashers,Dishwasher,PROD-0068,KDTS324SPS,KDTS324SPS Kitchen Aid Dishwasher SS,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,KitchenAid,,KDTS324SPS,,Cleaning & Laundry Appliances > Built-In Dishwashers,KitchenAid Dishwasher KDTS324SPS,KDTS324SPS KITCHEN AID DISHWASHER SS,The KitchenAid Dishwasher is a verified Dishwasher.,[Product Overview] Brand: KitchenAid | Product Type: Dishwasher [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,KitchenAid Dishwasher KDTS324SPS,[Product Overview] Brand: KitchenAid | Product Type: Dishwasher [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,Color Finish,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/kdts324sps,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/kdts324sps.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/kdps624sjp,https://www.appliancedealerscooperative.com/docs/datasheets/kdps624sjp.pdf,https://www.industrialdistributor.com/p/kdps624sjp,,,,25000069,Cleaning & Laundry Appliances,Built-In Dishwashers,Dishwasher,PROD-0069,KDPS624SJP,KDPS624SJP Dishwasher Juniper - Display Only,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,KDPS624SJP,,Cleaning & Laundry Appliances > Built-In Dishwashers,Dishwasher KDPS624SJP,KDPS624SJP DISHWASHER JUNIPER - DISPLAY ONLY,The nan Dishwasher is a verified Dishwasher.,[Product Overview] Brand: nan | Product Type: Dishwasher [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Dishwasher KDPS624SJP,[Product Overview] Brand: nan | Product Type: Dishwasher [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/kdps624sjp,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/kdps624sjp.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/kdts624sbe,https://www.appliancedealerscooperative.com/docs/datasheets/kdts624sbe.pdf,https://www.industrialdistributor.com/p/kdts624sbe,,,,25000070,Cleaning & Laundry Appliances,Built-In Dishwashers,Dishwasher,PROD-0070,KDTS624SBE,KDTS624SBE Dishwasher BO Display Only,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,,,KDTS624SBE,,Cleaning & Laundry Appliances > Built-In Dishwashers,Dishwasher KDTS624SBE,KDTS624SBE DISHWASHER BO DISPLAY ONLY,The nan Dishwasher is a verified Dishwasher.,[Product Overview] Brand: nan | Product Type: Dishwasher [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Dishwasher KDTS624SBE,[Product Overview] Brand: nan | Product Type: Dishwasher [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Dishwasher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/kdts624sbe,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/kdts624sbe.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.vvappliancepartsinc.com/products/d519127,https://www.vvappliancepartsinc.com/docs/datasheets/d519127.pdf,https://www.vvappliancepartsinc.com/catalogs/specifications.pdf,https://www.industrialdistributor.com/p/d519127,,,25000071,Kitchen Appliances & Cooking,Microwaves & Ranges,Heater Kit,PROD-0071,D519127,D519127 Heater Kit,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,V & V Appliance Parts Inc (VVAPP),V & V Appliance Parts Inc,,,D519127,,Kitchen Appliances & Cooking > Microwaves & Ranges,Heater Kit D519127,D519127 HEATER KIT,The nan Heater Kit is a verified Heater Kit.,[Product Overview] Brand: nan | Product Type: Heater Kit [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Heater Kit D519127,[Product Overview] Brand: nan | Product Type: Heater Kit [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Heater Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.vvappliancepartsinc.com/products/d519127,,,,,,,,https://www.vvappliancepartsinc.com/catalogs/specifications.pdf,https://www.vvappliancepartsinc.com/docs/datasheets/d519127.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/df7004we,https://www.appliancedealerscooperative.com/docs/datasheets/df7004we.pdf,https://www.industrialdistributor.com/p/df7004we,,,,25000072,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",Electric Dryer,PROD-0072,DF7004WE,DF7004WE Speed Queen Elect Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,Speed Queen,,DF7004WE,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",Speed Queen Electric Dryer DF7004WE,DF7004WE SPEED QUEEN ELECT DRYER WH,The Speed Queen Electric Dryer is a verified Electric Dryer.,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Speed Queen Electric Dryer DF7004WE,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Electric Dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/df7004we,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/df7004we.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/dr7004be,https://www.appliancedealerscooperative.com/docs/datasheets/dr7004be.pdf,https://www.industrialdistributor.com/p/dr7004be,,,,25000073,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",Electric Dryer,PROD-0073,DR7004BE,DR7004BE SQ Elect Dryer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,Speed Queen,,DR7004BE,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",Speed Queen Electric Dryer DR7004BE,DR7004BE SQ ELECT DRYER BK,The Speed Queen Electric Dryer is a verified Electric Dryer.,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Speed Queen Electric Dryer DR7004BE,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Electric Dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/dr7004be,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/dr7004be.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/dv2000we,https://www.appliancedealerscooperative.com/docs/datasheets/dv2000we.pdf,https://www.industrialdistributor.com/p/dv2000we,,,,25000074,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",Electric Dryer,PROD-0074,DV2000WE,DV2000WE SQ Elect Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,Speed Queen,,DV2000WE,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",Speed Queen Electric Dryer DV2000WE,DV2000WE SQ ELECT DRYER WH,The Speed Queen Electric Dryer is a verified Electric Dryer.,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Speed Queen Electric Dryer DV2000WE,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Electric Dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/dv2000we,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/dv2000we.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/dc5004we,https://www.appliancedealerscooperative.com/docs/datasheets/dc5004we.pdf,https://www.industrialdistributor.com/p/dc5004we,,,,25000075,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",Electric Dryer,PROD-0075,DC5004WE,DC5004WE SQ Elect Dryer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,Speed Queen,,DC5004WE,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",Speed Queen Electric Dryer DC5004WE,DC5004WE SQ ELECT DRYER WH,The Speed Queen Electric Dryer is a verified Electric Dryer.,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Speed Queen Electric Dryer DC5004WE,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Electric Dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/dc5004we,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/dc5004we.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/dc5004be,https://www.appliancedealerscooperative.com/docs/datasheets/dc5004be.pdf,https://www.industrialdistributor.com/p/dc5004be,,,,25000076,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",Electric Dryer,PROD-0076,DC5004BE,DC5004BE SQ Elect Dryer Bk,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,Speed Queen,,DC5004BE,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",Speed Queen Electric Dryer DC5004BE,DC5004BE SQ ELECT DRYER BK,The Speed Queen Electric Dryer is a verified Electric Dryer.,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Speed Queen Electric Dryer DC5004BE,[Product Overview] Brand: Speed Queen | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Electric Dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/dc5004be,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/dc5004be.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/wke100hwa,https://www.appliancedealerscooperative.com/docs/datasheets/wke100hwa.pdf,https://www.industrialdistributor.com/p/wke100hwa,,,,25000077,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",Laundry Center,PROD-0077,WKE100HWA,WKE100HWA LG Laundry Center Wh - Display,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,LG,,WKE100HWA,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",LG Laundry Center WKE100HWA,WKE100HWA LG LAUNDRY CENTER WH - DISPLAY,The LG Laundry Center is a verified Laundry Center.,[Product Overview] Brand: LG | Product Type: Laundry Center [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,LG Laundry Center WKE100HWA,[Product Overview] Brand: LG | Product Type: Laundry Center [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Laundry Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/wke100hwa,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/wke100hwa.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/ff7011wn,https://www.appliancedealerscooperative.com/docs/datasheets/ff7011wn.pdf,https://www.industrialdistributor.com/p/ff7011wn,,,,25000078,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",Washer,PROD-0078,FF7011WN,FF7011WN Speed Queen Washer Wh,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,Speed Queen,,FF7011WN,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",Speed Queen Washer FF7011WN,FF7011WN SPEED QUEEN WASHER WH,The Speed Queen Washer is a verified Washer.,[Product Overview] Brand: Speed Queen | Product Type: Washer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,Speed Queen Washer FF7011WN,[Product Overview] Brand: Speed Queen | Product Type: Washer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Washer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/ff7011wn,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/ff7011wn.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.appliancedealerscooperative.com/products/ptd70gbptdg,https://www.appliancedealerscooperative.com/docs/datasheets/ptd70gbptdg.pdf,https://www.industrialdistributor.com/p/ptd70gbptdg,,,,25000079,Cleaning & Laundry Appliances,"Washers, Dryers & Laundry Centers",Electric Dryer,PROD-0079,PTD70GBPTDG,PTD70GBPTDG GE Gas Dryer DG,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Appliance Dealers Cooperative (APPDE),Appliance Dealers Cooperative,GE,,PTD70GBPTDG,,"Cleaning & Laundry Appliances > Washers, Dryers & Laundry Centers",GE Electric Dryer PTD70GBPTDG,PTD70GBPTDG GE GAS DRYER DG,The GE Electric Dryer is a verified Electric Dryer.,[Product Overview] Brand: GE | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,GE Electric Dryer PTD70GBPTDG,[Product Overview] Brand: GE | Product Type: Electric Dryer [Verified Specifications] [Product Details] This product listing contains specifications verified by the Prodexa validation and evidence pipeline.,,,,,,,,,,,,,,,,,,,,,,,,,,Electric Dryer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.appliancedealerscooperative.com/products/ptd70gbptdg,,,,,,,,,https://www.appliancedealerscooperative.com/docs/datasheets/ptd70gbptdg.pdf,,,,,,,,,,,,,,,,,,Yes
